country,new_cases_per_million,start_of_week,code
Mexico,140.395,2021-04-26,MEX
Mexico,122.974,2021-05-03,MEX
Mexico,118.9818571,2021-05-10,MEX
Mexico,118.5465714,2021-05-17,MEX
Mexico,155.163,2021-05-24,MEX
Mexico,148.3567143,2021-05-31,MEX
Mexico,165.9377143,2021-06-07,MEX
Mexico,200.6677143,2021-06-14,MEX
Mexico,245.9074286,2021-06-21,MEX
Mexico,327.1784286,2021-06-28,MEX
Mexico,469.7974286,2021-07-05,MEX
Mexico,598.3,2021-07-12,MEX
Mexico,782.7364286,2021-07-19,MEX
Mexico,862.0074286,2021-07-26,MEX
Mexico,930.762,2021-08-02,MEX
Mexico,991.6394286,2021-08-09,MEX
Mexico,900.8181429,2021-08-16,MEX
Mexico,751.891,2021-08-23,MEX
Mexico,680.7542857,2021-08-30,MEX
Mexico,532.4162857,2021-09-06,MEX
Mexico,464.6748571,2021-09-13,MEX
Mexico,432.986,2021-09-20,MEX
Mexico,317.0157143,2021-09-27,MEX
Mexico,293.0813571,2021-10-04,MEX
Moldova,1.561857143,2020-03-02,MDA
Moldova,11.39557143,2020-03-09,MDA
Moldova,31.27628571,2020-03-16,MDA
Moldova,89.92428571,2020-03-23,MDA
Moldova,190.2148571,2020-03-30,MDA
Moldova,206.5805714,2020-04-06,MDA
Moldova,203.2434286,2020-04-13,MDA
Moldova,221.9524286,2020-04-20,MDA
Moldova,187.2328571,2020-04-27,MDA
Moldova,235.4784286,2020-05-04,MDA
Moldova,277.6892857,2020-05-11,MDA
Moldova,258.8027143,2020-05-18,MDA
Moldova,327.3198571,2020-05-25,MDA
Moldova,425.7641429,2020-06-01,MDA
Moldova,586.0512857,2020-06-08,MDA
Moldova,569.2241429,2020-06-15,MDA
Moldova,434.3554286,2020-06-22,MDA
Moldova,381.6007143,2020-06-29,MDA
Moldova,391.2571429,2020-07-06,MDA
Moldova,464.567,2020-07-13,MDA
Moldova,545.5802857,2020-07-20,MDA
Moldova,570.36,2020-07-27,MDA
Moldova,609.9081429,2020-08-03,MDA
Moldova,714.7425714,2020-08-10,MDA
Moldova,858.0605714,2020-08-17,MDA
Moldova,734.6588571,2020-08-24,MDA
Moldova,813.6134286,2020-08-31,MDA
Moldova,835.3752857,2020-09-07,MDA
Moldova,981.1427143,2020-09-14,MDA
Moldova,1253.542429,2020-09-21,MDA
Moldova,1429.840571,2020-09-28,MDA
Moldova,1308.817571,2020-10-05,MDA
Moldova,1118.709286,2020-10-12,MDA
Moldova,1177.960429,2020-10-19,MDA
Moldova,1321.03,2020-10-26,MDA
Moldova,1617.676714,2020-11-02,MDA
Moldova,1946.238857,2020-11-09,MDA
Moldova,2197.835286,2020-11-16,MDA
Moldova,2332.703286,2020-11-23,MDA
Moldova,2555.863,2020-11-30,MDA
Moldova,2287.794429,2020-12-07,MDA
Moldova,1838.529143,2020-12-14,MDA
Moldova,1319.538571,2020-12-21,MDA
Moldova,933.2874286,2020-12-28,MDA
Moldova,839.3158571,2021-01-04,MDA
Moldova,808.5367143,2021-01-11,MDA
Moldova,871.3734286,2021-01-18,MDA
Moldova,1057.186143,2021-01-25,MDA
Moldova,1283.292,2021-02-01,MDA
Moldova,1554.094429,2021-02-08,MDA
Moldova,1931.861,2021-02-15,MDA
Moldova,2346.619857,2021-02-22,MDA
Moldova,2228.791857,2021-03-01,MDA
Moldova,2601.624143,2021-03-08,MDA
Moldova,2779.377571,2021-03-15,MDA
Moldova,2426.604,2021-03-22,MDA
Moldova,1808.388286,2021-03-29,MDA
Moldova,1299.587286,2021-04-05,MDA
Moldova,955.014,2021-04-12,MDA
Moldova,645.8705714,2021-04-19,MDA
Moldova,409.8242857,2021-04-26,MDA
Moldova,313.581,2021-05-03,MDA
Moldova,246.4835714,2021-05-10,MDA
Moldova,154.8201429,2021-05-17,MDA
Moldova,92.12528571,2021-05-24,MDA
Moldova,78.84785714,2021-05-31,MDA
Moldova,83.85342857,2021-06-07,MDA
Moldova,97.80542857,2021-06-14,MDA
Moldova,103.4144286,2021-06-21,MDA
Moldova,114.4554286,2021-06-28,MDA
Moldova,121.5558571,2021-07-05,MDA
Moldova,147.0452857,2021-07-12,MDA
Moldova,204.9832857,2021-07-19,MDA
Moldova,253.5838571,2021-07-26,MDA
Moldova,322.1368571,2021-08-02,MDA
Moldova,484.3761429,2021-08-09,MDA
Moldova,655.6691429,2021-08-16,MDA
Moldova,675.7981429,2021-08-23,MDA
Moldova,1043.589,2021-08-30,MDA
Moldova,1470.347429,2021-09-06,MDA
Moldova,1819.145143,2021-09-13,MDA
Moldova,1935.588571,2021-09-20,MDA
Moldova,2200.461857,2021-09-27,MDA
Moldova,2119.087952,2021-10-04,MDA
Monaco,0,2020-02-24,MCO
Monaco,14.45885714,2020-03-02,MCO
Monaco,224.1182857,2020-03-09,MCO
Monaco,603.6724286,2020-03-16,MCO
Monaco,647.0501429,2020-03-23,MCO
Monaco,639.8208571,2020-03-30,MCO
Monaco,209.659,2020-04-06,MCO
Monaco,14.45942857,2020-04-13,MCO
Monaco,25.303,2020-04-20,MCO
Monaco,7.229714286,2020-04-27,MCO
Monaco,18.07428571,2020-05-04,MCO
Monaco,32.53271429,2020-05-11,MCO
Monaco,25.304,2020-05-18,MCO
Monaco,18.07428571,2020-05-25,MCO
Monaco,0,2020-06-01,MCO
Monaco,3.614714286,2020-06-08,MCO
Monaco,72.296,2020-06-15,MCO
Monaco,75.91071429,2020-06-22,MCO
Monaco,83.141,2020-06-29,MCO
Monaco,18.07357143,2020-07-06,MCO
Monaco,112.0591429,2020-07-13,MCO
Monaco,140.9772857,2020-07-20,MCO
Monaco,191.5847143,2020-07-27,MCO
Monaco,390.3994286,2020-08-03,MCO
Monaco,224.1177143,2020-08-10,MCO
Monaco,79.52571429,2020-08-17,MCO
Monaco,394.0137143,2020-08-31,MCO
Monaco,560.2952857,2020-09-07,MCO
Monaco,455.4654286,2020-09-14,MCO
Monaco,375.9397143,2020-09-21,MCO
Monaco,271.1105714,2020-09-28,MCO
Monaco,560.295,2020-10-05,MCO
Monaco,838.6351429,2020-10-12,MCO
Monaco,1460.381714,2020-10-19,MCO
Monaco,2324.320286,2020-10-26,MCO
Monaco,2364.083286,2020-11-02,MCO
Monaco,1069.982714,2020-11-09,MCO
Monaco,704.887,2020-11-16,MCO
Monaco,722.9615714,2020-11-23,MCO
Monaco,773.5684286,2020-11-30,MCO
Monaco,1098.901,2020-12-07,MCO
Monaco,1919.462286,2020-12-14,MCO
Monaco,2233.950143,2020-12-21,MCO
Monaco,3477.443571,2020-12-28,MCO
Monaco,3585.888,2021-01-04,MCO
Monaco,3654.568857,2021-01-11,MCO
Monaco,3578.658571,2021-01-18,MCO
Monaco,4095.575,2021-01-25,MCO
Monaco,3405.147714,2021-02-01,MCO
Monaco,2562.897571,2021-02-08,MCO
Monaco,2530.364286,2021-02-15,MCO
Monaco,1702.573857,2021-02-22,MCO
Monaco,2038.750571,2021-03-01,MCO
Monaco,1923.077,2021-03-08,MCO
Monaco,1894.158714,2021-03-15,MCO
Monaco,1937.535857,2021-03-22,MCO
Monaco,1442.307857,2021-03-29,MCO
Monaco,712.1168571,2021-04-05,MCO
Monaco,860.324,2021-04-12,MCO
Monaco,719.3462857,2021-04-19,MCO
Monaco,600.058,2021-04-26,MCO
Monaco,383.1692857,2021-05-03,MCO
Monaco,242.1918571,2021-05-10,MCO
Monaco,115.6738571,2021-05-17,MCO
Monaco,112.0587143,2021-05-24,MCO
Monaco,245.807,2021-05-31,MCO
Monaco,603.6727143,2021-06-07,MCO
Monaco,534.9912857,2021-06-14,MCO
Monaco,487.999,2021-06-21,MCO
Monaco,625.3615714,2021-06-28,MCO
Monaco,1265.182,2021-07-05,MCO
Monaco,2212.261571,2021-07-12,MCO
Monaco,2696.645429,2021-07-19,MCO
Monaco,2512.290429,2021-07-26,MCO
Monaco,2226.720714,2021-08-02,MCO
Monaco,1738.721714,2021-08-09,MCO
Monaco,1565.211143,2021-08-16,MCO
Monaco,1214.574857,2021-08-23,MCO
Monaco,1200.115714,2021-08-30,MCO
Monaco,600.0578571,2021-09-06,MCO
Monaco,310.8731429,2021-09-13,MCO
Monaco,325.3324286,2021-09-20,MCO
Monaco,397.629,2021-09-27,MCO
Monaco,475.3468095,2021-10-04,MCO
Morocco,0.217714286,2020-03-02,MAR
Morocco,1.526428571,2020-03-09,MAR
Morocco,6.013285714,2020-03-16,MAR
Morocco,12.34442857,2020-03-23,MAR
Morocco,16.60585714,2020-03-30,MAR
Morocco,24.693,2020-04-06,MAR
Morocco,34.14871429,2020-04-13,MAR
Morocco,24.20685714,2020-04-20,MAR
Morocco,29.05371429,2020-04-27,MAR
Morocco,27.42371429,2020-05-04,MAR
Morocco,16.86614286,2020-05-11,MAR
Morocco,12.10342857,2020-05-18,MAR
Morocco,9.241857143,2020-05-25,MAR
Morocco,14.57114286,2020-06-01,MAR
Morocco,20.79828571,2020-06-08,MAR
Morocco,49.75628571,2020-06-15,MAR
Morocco,51.37442857,2020-06-22,MAR
Morocco,52.40014286,2020-06-29,MAR
Morocco,39.65342857,2020-07-06,MAR
Morocco,55.35271429,2020-07-13,MAR
Morocco,123.6855714,2020-07-20,MAR
Morocco,171.5404286,2020-07-27,MAR
Morocco,226.3502857,2020-08-03,MAR
Morocco,260.453,2020-08-10,MAR
Morocco,252.2938571,2020-08-17,MAR
Morocco,264.581,2020-08-24,MAR
Morocco,346.6767143,2020-08-31,MAR
Morocco,395.565,2020-09-07,MAR
Morocco,412.6985714,2020-09-14,MAR
Morocco,425.7508571,2020-09-21,MAR
Morocco,460.9974286,2020-09-28,MAR
Morocco,546.3298571,2020-10-05,MAR
Morocco,612.2101429,2020-10-12,MAR
Morocco,664.5985714,2020-10-19,MAR
Morocco,788.2338571,2020-10-26,MAR
Morocco,956.63,2020-11-02,MAR
Morocco,926.5702857,2020-11-09,MAR
Morocco,789.9631429,2020-11-16,MAR
Morocco,738.2821429,2020-11-23,MAR
Morocco,607.2754286,2020-11-30,MAR
Morocco,494.0295714,2020-12-07,MAR
Morocco,430.9534286,2020-12-14,MAR
Morocco,353.6082857,2020-12-21,MAR
Morocco,261.616,2020-12-28,MAR
Morocco,210.1538571,2021-01-04,MAR
Morocco,192.6334286,2021-01-11,MAR
Morocco,148.4045714,2021-01-18,MAR
Morocco,121.0575714,2021-01-25,MAR
Morocco,94.49757143,2021-02-01,MAR
Morocco,76.81314286,2021-02-08,MAR
Morocco,67.95371429,2021-02-15,MAR
Morocco,68.53885714,2021-02-22,MAR
Morocco,70.21428571,2021-03-01,MAR
Morocco,75.08442857,2021-03-08,MAR
Morocco,75.52771429,2021-03-15,MAR
Morocco,87.67714286,2021-03-22,MAR
Morocco,98.95057143,2021-03-29,MAR
Morocco,103.9121429,2021-04-05,MAR
Morocco,97.76457143,2021-04-12,MAR
Morocco,78.921,2021-04-19,MAR
Morocco,58.22171429,2021-04-26,MAR
Morocco,41.99857143,2021-05-03,MAR
Morocco,41.78071429,2021-05-10,MAR
Morocco,54.79428571,2021-05-17,MAR
Morocco,60.31428571,2021-05-24,MAR
Morocco,63.86442857,2021-05-31,MAR
Morocco,70.64685714,2021-06-07,MAR
Morocco,74.931,2021-06-14,MAR
Morocco,107.3471429,2021-06-21,MAR
Morocco,171.5251429,2021-06-28,MAR
Morocco,308.6602857,2021-07-05,MAR
Morocco,491.2141429,2021-07-12,MAR
Morocco,1011.803286,2021-07-19,MAR
Morocco,1574.356286,2021-07-26,MAR
Morocco,1766.021857,2021-08-02,MAR
Morocco,1565.638286,2021-08-09,MAR
Morocco,1226.225714,2021-08-16,MAR
Morocco,960.9602857,2021-08-23,MAR
Morocco,668.1445714,2021-08-30,MAR
Morocco,455.7227143,2021-09-06,MAR
Morocco,325.3885714,2021-09-13,MAR
Morocco,201.868,2021-09-20,MAR
Morocco,125.7127143,2021-09-27,MAR
Morocco,84.60980952,2021-10-04,MAR
Nepal,0,2020-01-20,NPL
Nepal,0,2020-01-27,NPL
Nepal,0,2020-02-03,NPL
Nepal,0,2020-02-10,NPL
Nepal,0,2020-02-17,NPL
Nepal,0,2020-02-24,NPL
Nepal,0,2020-03-02,NPL
Nepal,0,2020-03-09,NPL
Nepal,0.081285714,2020-03-16,NPL
Nepal,0.101,2020-03-23,NPL
Nepal,0.101142857,2020-03-30,NPL
Nepal,0.424,2020-04-06,NPL
Nepal,0.784571429,2020-04-13,NPL
Nepal,0.462142857,2020-04-20,NPL
Nepal,1.280571429,2020-04-27,NPL
Nepal,4.929714286,2020-05-04,NPL
Nepal,7.996,2020-05-11,NPL
Nepal,20.23371429,2020-05-18,NPL
Nepal,52.33857143,2020-05-25,NPL
Nepal,70.01571429,2020-06-01,NPL
Nepal,99.88728571,2020-06-08,NPL
Nepal,118.686,2020-06-15,NPL
Nepal,113.2508571,2020-06-22,NPL
Nepal,64.239,2020-06-29,NPL
Nepal,28.29242857,2020-07-06,NPL
Nepal,31.34428571,2020-07-13,NPL
Nepal,44.198,2020-07-20,NPL
Nepal,76.31757143,2020-07-27,NPL
Nepal,106.8722857,2020-08-03,NPL
Nepal,157.6078571,2020-08-10,NPL
Nepal,196.8905714,2020-08-17,NPL
Nepal,249.2242857,2020-08-24,NPL
Nepal,259.8204286,2020-08-31,NPL
Nepal,309.4147143,2020-09-07,NPL
Nepal,319.2352857,2020-09-14,NPL
Nepal,373.3262857,2020-09-21,NPL
Nepal,600.175,2020-09-28,NPL
Nepal,806.482,2020-10-05,NPL
Nepal,867.9191429,2020-10-12,NPL
Nepal,601.619,2020-10-19,NPL
Nepal,674.6247143,2020-10-26,NPL
Nepal,615.2378571,2020-11-02,NPL
Nepal,377.9718571,2020-11-09,NPL
Nepal,412.9461429,2020-11-16,NPL
Nepal,329.2344286,2020-11-23,NPL
Nepal,277.7667143,2020-11-30,NPL
Nepal,208.4348571,2020-12-07,NPL
Nepal,163.3898571,2020-12-14,NPL
Nepal,134.5724286,2020-12-21,NPL
Nepal,105.659,2020-12-28,NPL
Nepal,94.091,2021-01-04,NPL
Nepal,73.75671429,2021-01-11,NPL
Nepal,63.69957143,2021-01-18,NPL
Nepal,35.99,2021-01-25,NPL
Nepal,29.17328571,2021-02-01,NPL
Nepal,24.68657143,2021-02-08,NPL
Nepal,23.974,2021-02-15,NPL
Nepal,20.78228571,2021-02-22,NPL
Nepal,18.70742857,2021-03-01,NPL
Nepal,19.80042857,2021-03-08,NPL
Nepal,29.31757143,2021-03-15,NPL
Nepal,32.72128571,2021-03-22,NPL
Nepal,55.07314286,2021-03-29,NPL
Nepal,109.077,2021-04-05,NPL
Nepal,341.1537143,2021-04-12,NPL
Nepal,879.1072857,2021-04-19,NPL
Nepal,1689.488143,2021-04-26,NPL
Nepal,2079.938286,2021-05-03,NPL
Nepal,1967.722286,2021-05-10,NPL
Nepal,1757.982714,2021-05-17,NPL
Nepal,1174.503,2021-05-24,NPL
Nepal,848.6435714,2021-05-31,NPL
Nepal,503.3448571,2021-06-07,NPL
Nepal,442.2394286,2021-06-14,NPL
Nepal,377.4281429,2021-06-21,NPL
Nepal,369.1815714,2021-06-28,NPL
Nepal,377.0955714,2021-07-05,NPL
Nepal,417.5531429,2021-07-12,NPL
Nepal,528.8497143,2021-07-19,NPL
